"gov","minoria","pmdb","psd","psdb","pt","resultado","KIND"
"0","2","0","2","0","0","0.329567785778152",1
"2","0","0","2","0","0","0.31940474141507",1
"0","0","0","2","0","0","0.224119858990317",1
"2","1","0","2","0","0","0.381613507612748",1
"0","1","0","2","0","0","0.29975714395446",1
"2","2","1","2","0","0","0.445934091663881",1
"0","2","1","2","0","0","0.353869085422829",1
"2","0","1","2","0","0","0.353164413262086",1
"0","0","1","2","0","0","0.253849221283159",1
"2","1","1","2","0","0","0.411058949841671",1
"0","1","1","2","0","0","0.325219280966357",1
"2","2","2","0","0","0","0.458016120810281",1
"0","2","2","0","0","0","0.376820621889411",1
"2","0","2","0","0","0","0.384870564343554",1
"0","0","2","0","0","0","0.312632372707099",1
"2","1","2","0","0","0","0.425483317032151",1
"0","1","2","0","0","0","0.346506553597872",1
"2","2","0","0","0","0","0.323851283472274",1
"0","2","0","0","0","0","0.234481268464947",1
"2","0","0","0","0","0","0.244129169613062",1
"0","0","0","0","0","0","0.151525365304202",1
"2","1","0","0","0","0","0.28437452126778",1
"0","1","0","0","0","0","0.186710000956029",1
"2","2","1","0","0","0","0.370773280982464",1
"0","2","1","0","0","0","0.28815727873873",1
"2","0","1","0","0","0","0.295358409061609",1
"0","0","1","0","0","0","0.216443240018262",1
"2","1","1","0","0","0","0.337700811148498",1
"0","1","1","0","0","0","0.254879226393959",1
"2","2","2","1","0","0","0.494835682998064",1
"0","2","2","1","0","0","0.427250831512548",1
"2","0","2","1","0","0","0.398635586377559",1
"0","0","2","1","0","0","0.337449610228571",1
"2","1","2","1","0","0","0.454400565272514",1
"0","1","2","1","0","0","0.394534387714499",1
"2","2","0","1","0","0","0.387919036979247",1
"0","2","0","1","0","0","0.319141698615104",1
"2","0","0","1","0","0","0.293839358386817",1
"0","0","0","1","0","0","0.21682233624185",1
"2","1","0","1","0","0","0.352509403806663",1
"0","1","0","1","0","0","0.286388729654347",1
"2","2","1","1","0","0","0.420304626969943",1
"0","2","1","1","0","0","0.347989589622011",1
"2","0","1","1","0","0","0.326331892294708",1
"0","0","1","1","0","0","0.250197006444494",1
"2","1","1","1","0","0","0.385907207914505",1
"0","1","1","1","0","0","0.317595715077379",1
"2","2","2","2","1","0","0.61245179805296",1
"0","2","2","2","1","0","0.551491079608438",1
"2","0","2","2","1","0","0.52548168762382",1
"0","0","2","2","1","0","0.460608603498785",1
"2","1","2","2","1","0","0.571654554232011",1
"0","1","2","2","1","0","0.517973896326276",1
"2","2","0","2","1","0","0.487800040442573",1
"0","2","0","2","1","0","0.431303930948265",1
"2","0","0","2","1","0","0.392763975191655",1
"0","0","0","2","1","0","0.326057483036559",1
"2","1","0","2","1","0","0.458116545874955",1
"0","1","0","2","1","0","0.409130251257218",1
"2","2","1","2","1","0","0.511149580391822",1
"0","2","1","2","1","0","0.44978951728148",1
"2","0","1","2","1","0","0.42336112223891",1
"0","0","1","2","1","0","0.35145796187612",1
"2","1","1","2","1","0","0.482121098440704",1
"0","1","1","2","1","0","0.426633684486553",1
"2","2","2","0","1","0","0.489986788953187",1
"0","2","2","0","1","0","0.418768649991821",1
"2","0","2","0","1","0","0.421095460849317",1
"0","0","2","0","1","0","0.353445841422114",1
"2","1","2","0","1","0","0.463623828708318",1
"0","1","2","0","1","0","0.393455915348449",1
"2","2","0","0","1","0","0.373912804288447",1
"0","2","0","0","1","0","0.306848342547776",1
"2","0","0","0","1","0","0.29320148635658",1
"0","0","0","0","1","0","0.221056228993904",1
"2","1","0","0","1","0","0.341462663137557",1
"0","1","0","0","1","0","0.270363666054654",1
"2","2","1","0","1","0","0.411796581938729",1
"0","2","1","0","1","0","0.347811507027902",1
"2","0","1","0","1","0","0.338072560422146",1
"0","0","1","0","1","0","0.274724012560289",1
"2","1","1","0","1","0","0.384549471080992",1
"0","1","1","0","1","0","0.322316246331129",1
"2","2","2","1","1","0","0.537170449732278",1
"0","2","2","1","1","0","0.478965864209586",1
"2","0","2","1","1","0","0.446872409252016",1
"0","0","2","1","1","0","0.389946410953066",1
"2","1","2","1","1","0","0.503124657118689",1
"0","1","2","1","1","0","0.450602895676872",1
"2","2","0","1","1","0","0.443025595161178",1
"0","2","0","1","1","0","0.398826107304242",1
"2","0","0","1","1","0","0.349643363083816",1
"0","0","0","1","1","0","0.293509421539252",1
"2","1","0","1","1","0","0.411865189149233",1
"0","1","0","1","1","0","0.371385188255718",1
"2","2","1","1","1","0","0.465821790407658",1
"0","2","1","1","1","0","0.418183952811929",1
"2","0","1","1","1","0","0.375644127571109",1
"0","0","1","1","1","0","0.319455376848811",1
"2","1","1","1","1","0","0.434808272848967",1
"0","1","1","1","1","0","0.389942401187153",1
